orden_id,productos
2882,fruta tropical
2882,hortalizas
2882,otras verduras
2882,mantequilla
2882,postre
2882,queso rebanado
2882,vegetales congelados
2882,helado
2882,postre congelado
2882,galletas
2882,productos de comida instantanea
2882,levadura de hornear
2882,pescado enlatado
2882,jugo de frutas/verduras
2882,periodicos
2882,bolsa de compras
2883,leche entera
2883,pastel
2883,azucar
2883,refresco
2883,articulos de higiene
2884,leche entera
2884,cereales
2885,agua embotellada
2885,refresco
2886,salchicha
2886,leche entera
2886,galletas
2887,leche entera
2887,servilletas
2888,leche entera
2889,leche entera
2889,bar de especialidades
2890,cerdo
2890,fruta tropical
2890,pan blanco
2890,refresco
2890,cerveza embotellada
2891,cuajada
2892,postre
2892,productos de papas cogeladas
2892,chocolate especial
2893,waffles
2894,cebollas
2894,otras verduras
2894,queso untado
2894,misc. bebidas
2895,misc. bebidas
2895,cerveza enlatada
2896,bolsa de compras
2897,vino blanco
2898,chorizo
2898,cuajada
2898,pan semi-acabado
2899,pan blanco
2899,cerveza enlatada
2900,cerdo
2900,carne de res
2900,otras verduras
2900,cuajada
2900,crema batida/crema agria
2900,queso especial
2900,cuidado dental
2900,bolsa de compras
2901,otras verduras
2901,leche entera
2902,cerdo
2903,bayas
2903,sal
2903,organic products
2903,comida de gatos
2903,refresco
2903,cerveza embotellada
2903,productos sanitarios femeninos
2904,chorizo
2904,hortalizas
2904,cerveza embotellada
2904,bolsa de compras
2905,hortalizas
2905,leche entera
2905,queso duro
2905,caramelo
2906,productos terminados
2906,pepita de fruta
2906,productos de papas cogeladas
2906,refresco
2907,agua embotellada
2907,misc. bebidas
2907,cerveza embotellada
2908,margarina
2908,cafe
2908,cafe instantaneo
2908,refresco
2908,cerveza enlatada
2909,refresco
2909,bolsa de compras
2910,hamburguesa de carne
2910,leche entera
2910,vegetales embazados
2910,refresco
2911,hortalizas
2911,cebollas
2911,otras verduras
2911,leche entera
2911,cuajada
2911,yogurt
2911,pescado congelado
2911,waffles
2912,hortalizas
2912,cebollas
2912,otras verduras
2912,cuajada
2912,crema batida/crema agria
2912,vegetales en escabeche
2912,verduras de especialidad
2913,refresco
2914,cerveza enlatada
2915,pescado congelado
2916,bebidas
2917,pepita de fruta
2918,maceta de plantas
2919,cerdo
2919,leche entera
2920,jugo de frutas/verduras
2921,jugo de frutas/verduras
2922,jugo de frutas/verduras
2922,bocadillos salados
2923,fruta tropical
2924,yogurt
2924,misc. bebidas
2925,cerveza enlatada
2926,cerveza enlatada
2927,crema de queso 
2927,galletas
2927,caramelo
2927,bolsa de compras
2928,agua embotellada
2929,salchicha
2929,hamburguesa de carne
2929,fruta citrica
2929,otras verduras
2929,postre
2929,yogurt
2929,comidas congeladas
2929,productos de papas cogeladas
2929,pan blanco
2929,jugo de frutas/verduras
2929,producto de panaderia de larga duracion
2929,chocolate
2929,caramelo
2929,productos de limpieza
2930,refresco
2930,cerveza embotellada
2930,licor
2930,vino tinto
2931,periodicos
2932,leche entera
2932,bebidas
2933,maceta de plantas
2934,yogurt
2934,queso duro
2934,azucar
2934,cerveza embotellada
2935,productos en rollo 
2935,misc. bebidas
2936,queso suave
2937,comidas congeladas
2938,helado
2939,chorizo
2939,cerdo
2939,fruta tropical
2939,leche entera
2939,crema batida/crema agria
2939,vegetales congelados
2939,pescado congelado
2939,margarina
2939,periodicos
2940,carne
2940,pavo
2940,fruta tropical
2940,hortalizas
2940,cebollas
2940,otras verduras
2940,leche entera
2940,mantequilla
2940,yogurt
2940,crema batida/crema agria
2940,queso rebanado
2940,queso duro
2940,comidas congeladas
2940,postre congelado
2940,huevos domesticos
2940,pan blanco
2940,sal
2940,arroz
2940,aceite
2940,margarina
2940,mostaza
2940,levadura de hornear
2940,comida para perros
2940,agua embotellada
2940,jugo de frutas/verduras
2940,ron
2940,producto de panaderia de larga duracion
2940,chocolate
2940,cooking chocolate
2941,refresco
2942,mantequilla de leche
2942,pastel
2943,productos de papas cogeladas
2943,galletas
2943,aceite
2943,agua embotellada
2943,cerveza enlatada
2943,articulos de higiene
2943,servilletas
2944,otras verduras
2944,margarina
2944,cafe
2944,cerveza enlatada
2944,semilla de flores
2945,chorizo
2945,cerdo
2945,leche entera
2945,pastel
2945,refresco
2946,misc. bebidas
2946,bocadillos salados
2947,salchicha
2947,leche-UHT
2948,mantequilla
2948,yogurt
2948,galletas
2948,detergente
2948,bolsa de compras
2949,chorizo
2949,cerdo
2949,carne de res
2949,hamburguesa de carne
2949,otras verduras
2949,leche entera
2949,mantequilla
2949,cuajada
2949,yogurt
2949,crema batida/crema agria
2949,crema de queso 
2949,vegetales congelados
2949,huevos domesticos
2949,galletas
2949,azucar
2949,mostaza
2949,ketchup
2949,carne para untar
2949,pescado enlatado
2949,cerveza embotellada
2949,chicles
2949,decalcifier
2949,articulos de higiene
2950,agua embotellada
2951,toallas de cocina
2952,otras verduras
2952,leche entera
2952,agua embotellada
2952,refresco
2952,jugo de frutas/verduras
2952,bocadillos salados
2952,cuidado dental
2952,periodicos
2953,mantequilla
2953,helado
2953,margarina
2953,refresco
2954,salchicha
2954,leche entera
2954,huevos domesticos
2954,galletas
2954,jugo de frutas/verduras
2954,bombillas
2955,chorizo
2955,cerdo
2955,pepita de fruta
2955,hortalizas
2955,otras verduras
2955,leche entera
2955,mantequilla de leche
2955,yogurt
2955,crema de queso 
2955,galletas
2955,pan moreno
2955,refresco
2956,pan de higado
2956,hortalizas
2956,otras verduras
2956,leche entera
2956,vegetales congelados
2956,vino blanco
2957,vino blanco
2958,chorizo
2958,fruta tropical
2958,hortalizas
2958,leche entera
2958,cuajada
2958,postre
2958,vegetales congelados
2958,pastel
2958,cafe instantaneo
2958,te
2958,periodicos
2959,carne
2960,cerveza enlatada
2961,pollo
2961,refresco
2961,licor
2961,vino blanco
2961,bolsa de compras
2962,otras verduras
2962,queso duro
2962,queso procesado
2962,cereales
2962,vegetales en escabeche
2962,producto de panaderia de larga duracion
2962,chocolate especial
2963,pepita de fruta
2963,leche entera
2963,postre
2963,mantequilla de leche
2963,galletas
2963,cereales
2964,otras verduras
2964,leche entera
2964,queso procesado
2964,pan blanco
2964,refresco
2964,periodicos
2965,yogurt
2965,vegetales congelados
2966,hortalizas
2966,leche entera
2966,galletas
2967,bolsa de compras
2968,leche-UHT
2968,agua embotellada
2968,refresco
2969,leche entera
2969,postre
2969,mantequilla de leche
2970,hamburguesa de carne
2970,pepita de fruta
2970,otras verduras
2970,leche entera
2970,yogurt
2970,crema de queso 
2970,margarina
2970,azucar
2970,levadura de hornear
2970,carne para untar
2970,agua embotellada
2970,chicles
2971,vegetales congelados
2971,cerveza embotellada
2972,hortalizas
2972,otras verduras
2972,leche entera
2972,mantequilla
2972,postre
2972,comidas congeladas
2972,pescado congelado
2972,arroz
2972,agua embotellada
2972,jugo de frutas/verduras
2972,producto de panaderia de larga duracion
2972,chocolate
2973,salchicha
2973,otras verduras
2973,leche entera
2973,mantequilla
2973,comida de gatos
2973,bocadillos salados
2973,producto de panaderia de larga duracion
2973,waffles
2973,chocolate
2974,leche entera
2974,galletas
2974,bocadillos salados
2974,chocolate
2974,periodicos
2975,carne de res
2975,hamburguesa de carne
2975,fruta tropical
2975,hortalizas
2975,cebollas
2975,otras verduras
2975,leche entera
2975,mantequilla
2975,yogurt
2975,crema batida/crema agria
2975,queso rebanado
2975,mayonesa
2975,vegetales congelados
2975,productos de papas cogeladas
2975,galletas
2975,pan blanco
2975,arroz
2975,aceite
2975,grasa especial
2975,verduras de especialidad
2975,pescado enlatado
2975,cafe
2975,cafe instantaneo
2975,cerveza embotellada
2975,licor (aperitivo)
2975,producto de panaderia de larga duracion
2975,chocolate
2975,servilletas
2975,productos de limpieza
2976,salchicha
2976,carne
2976,leche entera
2976,galletas
2976,cerveza embotellada
2977,cerdo
2977,carne de res
2977,frutas/verduras embazadas
2977,pastel
2978,cerveza embotellada
2979,bocadillos salados
2979,productos sanitarios femeninos
2980,cerveza embotellada
2981,refresco
2981,cuidador de piel
2982,agua embotellada
2983,chorizo
2983,otras verduras
2983,mostaza
2983,refresco
2983,servilletas
2983,bombillas
2984,fruta tropical
2984,otras verduras
2984,leche entera
2984,yogurt
2984,galletas
2984,levadura de hornear
2984,producto de panaderia de larga duracion
2984,chocolate
2984,periodicos
2985,cerveza enlatada
2986,pollo
2986,fruta citrica
2986,cuajada
2986,yogurt
2986,huevos domesticos
2986,galletas
2986,especies
2986,agua embotellada
2986,waffles
2986,chocolate
2986,bolsa de compras
2987,fruta citrica
2987,fruta tropical
2987,helado
2988,cuajada
2989,fruta citrica
2989,fruta tropical
2989,otras verduras
2989,leche entera
2989,mantequilla
2989,crema batida/crema agria
2989,huevos domesticos
2989,azucar
2989,bocadillos salados
2989,producto de panaderia de larga duracion
2989,servilletas
2989,bolsa de compras
2990,fruta citrica
2990,fruta tropical
2990,pan moreno
2990,servilletas
2991,otras verduras
2991,refresco
2991,cerveza embotellada
2992,agua embotellada
2992,refresco
2992,waffles
2993,pollo
2993,hortalizas
2993,cebollas
2993,otras verduras
2993,vegetales congelados
2993,barra de pastel
2994,waffles
2995,cuajada
2995,barra de pastel
2996,aceite
2997,bayas
2997,hortalizas
2997,hierbas
2997,otras verduras
2997,leche entera
2997,cuajada
2997,crema de queso 
2997,cereales
2997,producto de panaderia de larga duracion
2997,waffles
2997,bolsa de compras
2998,chorizo
2998,hamburguesa de carne
2998,leche entera
2998,crema de queso 
2998,bocadillos salados
2999,cerdo
2999,carne de res
2999,vegetales congelados
2999,comidas congeladas
2999,potato products
2999,margarina
2999,servilletas
2999,utencilios de cocina
3000,fruta tropical
3000,hortalizas
3000,leche entera
3000,galletas
3000,agua embotellada
3000,servilletas
3000,platos
3001,chorizo
3001,carne
3001,leche entera
3001,productos en rollo 
3001,harina
3001,vegetales en escabeche
3001,cerveza embotellada
3001,servilletas
3001,bolsa de compras
3002,queso especial
3002,chicles
3003,cerdo
3003,hortalizas
3003,cebollas
3003,agua embotellada
3003,refresco
3004,fruta citrica
3004,fruta tropical
3004,hortalizas
3004,otras verduras
3004,leche entera
3004,yogurt
3004,queso rebanado
3004,queso duro
3004,queso especial
3004,comida para perros
3004,agua embotellada
3004,periodicos
3005,cerveza embotellada
3005,vino blanco
3006,otras verduras
3006,mantequilla de leche
3006,galletas
3006,aceite
3006,agua embotellada
3006,jugo de frutas/verduras
3006,suavizante
3006,platos
3007,chorizo
3007,carne de res
3007,pepita de fruta
3007,leche entera
3007,yogurt
3007,crema batida/crema agria
3007,crema de queso 
3007,vegetales congelados
3007,harina
3007,margarina
3007,vegetales embazados
3007,vegetales en escabeche
3007,cafe
3007,agua embotellada
3007,refresco
3007,misc. bebidas
3007,jugo de frutas/verduras
3007,bocadillos salados
3007,waffles
3007,maceta de plantas
3008,cerveza enlatada
3009,fruta citrica
3009,fruta tropical
3009,postre
3009,leche condensada
3009,margarina
3010,otras verduras
3010,pan blanco
3011,fruta citrica
3011,hortalizas
3011,otras verduras
3011,leche entera
3011,crema batida/crema agria
3011,queso suave
3011,vegetales congelados
3011,pan blanco
3011,harina
3011,margarina
3011,levadura de hornear
3011,waffles
3011,articulos de higiene
3012,leche entera
3012,crema de queso 
3012,bocadillos salados
3012,caramelo
3013,refresco
3013,jugo de frutas/verduras
3013,barra de pastel
3013,caramelo
3013,velas
3014,otras verduras
3015,pepita de fruta
3016,cerveza enlatada
3017,fruta tropical
3017,otras verduras
3017,leche entera
3017,cuajada
3017,mantequilla de leche
3017,yogurt
3017,crema batida/crema agria
3017,crema de queso 
3017,galletas
3017,pastel
3018,hortalizas
3018,cebollas
3018,otras verduras
3018,frutas congeladas
3018,cerveza enlatada
3019,otras verduras
3019,leche entera
3019,yogurt
3019,galletas
3019,periodicos
3020,hortalizas
3020,otras verduras
3020,yogurt
3020,galletas
3020,harina
3021,agua embotellada
3022,leche entera
3023,hortalizas
3023,leche entera
3023,productos en rollo 
3024,fruta tropical
3024,pepita de fruta
3024,otras verduras
3024,vegetales congelados
3024,helado
3024,pan moreno
3024,pastel
3024,harina
3024,vegetales en escabeche
3024,cafe
3024,refresco
3024,misc. bebidas
3024,jugo de frutas/verduras
3025,mantequilla
3025,cuajada
3025,postre
3025,crema de queso 
3025,cerveza enlatada
3025,caramelo
3025,bolsa de compras
3026,aceite de semillas
3027,pasta
3027,refresco
3027,snack products
3027,barra de pastel
3028,otras verduras
3028,postre
3028,caramelo
3028,limpiador de cocina
3028,platos
3028,papel higienico
3028,velas
3029,otras verduras
3029,cuajada
3029,yogurt
3029,leche-UHT
3029,pan moreno
3029,agua embotellada
3029,periodicos
3029,bolsa de compras
3030,carne de res
3031,hortalizas
3032,leche entera
3032,vegetales congelados
3032,cafe
3033,cerdo
3033,hortalizas
3033,otras verduras
3033,leche entera
3033,mantequilla
3033,crema batida/crema agria
3033,queso procesado
3033,huevos domesticos
3033,galletas
3033,pan blanco
3033,pastel
3033,mermelada
3033,refresco
3033,waffles
3033,caramelo
3033,servilletas
3034,carne de res
3034,otras verduras
3035,bar de especialidades
3036,bocadillos salados
3037,salchicha
3037,jamon
3037,uvas
3037,otras verduras
3037,agua embotellada
3037,misc. bebidas
3037,coñac
3037,bolsa de compras
3038,fruta tropical
3038,comidas congeladas
3038,galletas
3038,cerveza embotellada
3038,periodicos
3039,cerveza enlatada
3040,pepita de fruta
3040,uvas
3040,leche entera
3040,yogurt
3040,queso untado
3040,pan moreno
3040,pan semi-acabado
3040,arroz
3040,vegetales en escabeche
3040,cerveza embotellada
3040,periodicos
3040,maceta de plantas
3041,pavo
3042,otras verduras
3043,salchicha
3043,carne de res
3043,fruta citrica
3043,fruta tropical
3043,nueces/ciruelas pasas
3043,hortalizas
3043,otras verduras
3043,leche entera
3043,mayonesa
3043,aceite
3043,levadura de hornear
3043,vegetales en escabeche
3043,chocolate
3043,periodicos
3044,chorizo
3044,pepita de fruta
3044,nueces/ciruelas pasas
3044,cebollas
3044,queso especial
3044,pan moreno
3044,refresco
3044,jugo de frutas/verduras
3044,bocadillos salados
3044,chocolate
3044,cosmeticos masculinos
3044,bolsa de compras
3045,fruta citrica
3045,leche entera
3045,queso suave
3045,arroz
3045,margarina
3045,azucar
3045,sopas
3045,agua embotellada
3046,pollo
3046,cerdo
3046,vegetales congelados
3046,refresco
3047,fruta citrica
3047,fruta tropical
3047,otras verduras
3047,leche entera
3047,mantequilla
3047,yogurt
3047,crema batida/crema agria
3047,queso suave
3047,queso rebanado
3047,queso duro
3047,productos en rollo 
3047,margarina
3047,refresco
3047,misc. bebidas
3047,jugo de frutas/verduras
3047,chocolate
3047,periodicos
3048,harina
3048,azucar
